Index,scene_encode,scene_size,object_encode,object_size,target_pos,condition_encode,lure,lure_size,lure_pos,ex_new,new_scene_size,jitter_ITI,thisN,thisTrialN,thisRepN,slider_example.response,slider_example.rt,key_ex_rate.keys,key_ex_rate.rt,key_ex_rate.duration,order_pairs,scene,condition_old,correct_key_old,correct_key_AFC,slider_cong.response,slider_cong.rt,key_rate.keys,key_rate.rt,key_rate.duration,exemplo_PAL.thisRepN,exemplo_PAL.thisTrialN,exemplo_PAL.thisN,exemplo_PAL.thisIndex,trial_encode.thisRepN,trial_encode.thisTrialN,trial_encode.thisN,trial_encode.thisIndex,thisRow.t,notes,Welcome.started,text_hi.started,key_welcome.started,Welcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,Explanation_PAL.started,text_Explain_PAL.started,key_explain_PAL.started,Explanation_PAL.stopped,key_explain_PAL.keys,key_explain_PAL.rt,key_explain_PAL.duration,Explain_Rating.started,text_explain_rate.started,key_explain_rate.started,Explain_Rating.stopped,key_explain_rate.keys,key_explain_rate.rt,key_explain_rate.duration,blank.started,image_blank.started,cross_25.started,cross_25.stopped,image_blank.stopped,blank.stopped,Example_PAL.started,image_ex_scene.started,image_ex_object.started,key_ex_rate.started,slider_example.started,text_example.started,Example_PAL.stopped,exemplo_PAL.slider_example.response,exemplo_PAL.slider_example.rt,exemplo_PAL.key_ex_rate.keys,exemplo_PAL.key_ex_rate.rt,exemplo_PAL.key_ex_rate.duration,Start_PAL.started,text_end_ex.started,text_start_PAL.started,key_start_PAL.started,text_end_ex.stopped,Start_PAL.stopped,key_start_PAL.keys,key_start_PAL.rt,key_start_PAL.duration,Encode.started,image_scene_encode.started,image_object_encode.started,text_rating.started,slider_cong.started,key_rate.started,Encode.stopped,trial_encode.slider_cong.response,trial_encode.slider_cong.rt,trial_encode.key_rate.keys,trial_encode.key_rate.rt,trial_encode.key_rate.duration,Pause_1.started,text_pausa1.started,key_Start_Cog.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,"(600, 480)",Objects_Dataset/chalice.jpg,"(192, 300)","(300, -200)",Incongruent,Objects_Dataset/paint_roller.jpg,"(262, 300)","(300, 200)",,,2.05,37,37,0,,,,,,28,Scenes_Dataset/airplane_interior_A.jpg,old,left,down,None,None,z,0.7548474110008101,None,,,,,0,37,37,27,299.21721327900013,,,,,,,,,,,,,,,,,,,,,,,299.21065338300104,299.21721327900013,301.46225737700297,301.72217688800083,301.27893023900106,301.69595025200033,,,,,,,,,,,,,,,,,,,,,,301.7135304020012,301.72217688800083,301.72217688800083,304.1983601990032,304.1983601990032,304.1983601990032,304.9600833980003,None,None,z,0.7548474110008101,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 400)",Objects_Dataset/plate.jpg,"(300, 117)","(300, 200)",Congruent,Objects_Dataset/fork.jpg,"(300, 180)","(300, -200)",,,2,38,38,0,,,,,,53,Scenes_Dataset/restaurant_A.jpg,old,left,up,None,None,c,1.1990938290000486,None,,,,,0,38,38,52,304.9683545480002,,,,,,,,,,,,,,,,,,,,,,,304.96040901700326,304.9683545480002,307.2125667520013,307.46445923000283,306.9798822260018,307.44605811800284,,,,,,,,,,,,,,,,,,,,,,307.45540325600086,307.46445923000283,307.46445923000283,309.94604225200237,309.94604225200237,309.94604225200237,311.16306901900316,None,None,c,1.1990938290000486,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 450)",Objects_Dataset/stopwatch.jpg,"(184, 250)","(300, 200)",Congruent,Objects_Dataset/athletics_barrier.jpg,"(350, 280)","(300, -200)",,,3.1,39,39,0,,,,,,49,Scenes_Dataset/athletics_track_A.jpg,old,left,up,None,None,c,0.3463390180004353,None,,,,,0,39,39,48,311.1699611900003,,,,,,,,,,,,,,,,,,,,,,,311.16339440900265,311.1699611900003,313.41386691700245,313.6640668979999,314.2871156250003,314.26449447600316,,,,,,,,,,,,,,,,,,,,,,314.2784495270025,314.2871156250003,314.2871156250003,316.76674163700227,316.76674163700227,316.76674163700227,317.1298187370012,None,None,c,0.3463390180004353,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 450)",Objects_Dataset/sandal.jpg,"(300, 225)","(300, -200)",Incongruent,Objects_Dataset/parking_meter.jpg,"(200, 300)","(300, 200)",,,3.2,40,40,0,,,,,,25,Scenes_Dataset/igloo_A.jpg,old,left,down,None,None,z,0.6706829780014232,None,,,,,0,40,40,24,317.136638027001,,,,,,,,,,,,,,,,,,,,,,,317.1301483410025,317.136638027001,319.3818023590029,319.6314428780024,320.35201951800263,320.33188196300034,,,,,,,,,,,,,,,,,,,,,,320.3435666940022,320.35201951800263,320.35201951800263,322.8343903990026,322.8343903990026,322.8343903990026,323.5139012489999,None,None,z,0.6706829780014232,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 400)",Objects_Dataset/trash_can.jpg,"(225, 300)","(300, 200)",Incongruent,Objects_Dataset/plastic_bag.jpg,"(350, 197)","(300, -200)",,,2.05,41,41,0,,,,,,54,Scenes_Dataset/closet_A.jpg,old,left,up,None,None,z,0.35529870399841457,None,,,,,0,41,41,53,323.5217377330009,,,,,,,,,,,,,,,,,,,,,,,323.5141645520016,323.5217377330009,325.765806419,326.0226389760028,325.58269488800215,325.99934910900265,,,,,,,,,,,,,,,,,,,,,,326.01395695300016,326.0226389760028,326.0226389760028,328.5019045650006,328.5019045650006,328.5019045650006,328.86416342600205,None,None,z,0.35529870399841457,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 450)",Objects_Dataset/beach_umbrella.jpg,"(266, 300)","(300, 200)",Congruent,Objects_Dataset/whelk.jpg,"(250, 143)","(300, -200)",,,3.15,42,42,0,,,,,,50,Scenes_Dataset/beach_A.jpg,old,left,up,None,None,c,0.5377484810014721,None,,,,,0,42,42,49,328.87246851000236,,,,,,,,,,,,,,,,,,,,,,,328.8644815840016,328.87246851000236,331.1163627160022,331.36643651800114,332.0400908970005,332.01691515100174,,,,,,,,,,,,,,,,,,,,,,332.03141689100084,332.0400908970005,332.0400908970005,334.51948167700175,334.51948167700175,334.51948167700175,335.06431575300303,None,None,c,0.5377484810014721,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 408)",Objects_Dataset/laundry_basket.jpg,"(300, 225)","(300, 200)",Congruent,Objects_Dataset/laundry_detergent.jpg,"(186, 264)","(300, -200)",,,2.35,43,43,0,,,,,,34,Scenes_Dataset/laundry_A.jpg,old,left,up,None,None,c,0.18242350600121426,None,,,,,0,43,43,33,335.0725208710028,,,,,,,,,,,,,,,,,,,,,,,335.06463380700006,335.0725208710028,337.3166983250012,337.57420611400084,337.434295973002,337.55097357900013,,,,,,,,,,,,,,,,,,,,,,337.5655994470035,337.57420611400084,337.57420611400084,340.0506995750002,340.0506995750002,340.0506995750002,340.235591415003,None,None,c,0.18242350600121426,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 375)",Objects_Dataset/poker_chips.jpg,"(350, 119)","(300, -200)",Incongruent,Objects_Dataset/bathrobe.jpg,"(350, 350)","(300, 200)",,,3.05,44,44,0,,,,,,22,Scenes_Dataset/forest_A.jpg,old,left,down,None,None,z,0.6612316020000435,None,,,,,0,44,44,21,340.25069017200076,,,,,,,,,,,,,,,,,,,,,,,340.2358497580026,340.25069017200076,342.48463440800333,342.7345815880035,343.3019640590028,343.2845236450012,,,,,,,,,,,,,,,,,,,,,,343.29314694999994,343.3019640590028,343.3019640590028,345.787864291,345.787864291,345.787864291,346.46701964800013,None,None,z,0.6612316020000435,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 450)",Objects_Dataset/surf_board.jpg,"(114, 350)","(300, 200)",Congruent,Objects_Dataset/surf_suit.jpg,"(256, 350)","(300, -200)",,,2.65,45,45,0,,,,,,40,Scenes_Dataset/waves.jpg,old,left,up,None,None,c,0.34740776599937817,None,,,,,0,45,45,39,346.4739256390021,,,,,,,,,,,,,,,,,,,,,,,346.46734830600326,346.4739256390021,348.7194055910004,348.96931901500284,349.14163714200185,349.11982099500165,,,,,,,,,,,,,,,,,,,,,,349.133190620003,349.14163714200185,349.14163714200185,351.6216802960007,351.6216802960007,351.6216802960007,351.9867017650031,None,None,c,0.34740776599937817,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 434)",Objects_Dataset/watering_can.jpg,"(300, 272)","(300, -200)",Incongruent,Objects_Dataset/racket.jpg,"(300, 300)","(300, 200)",,,3.1,46,46,0,,,,,,23,Scenes_Dataset/art_gallery_A.jpg,old,left,down,None,None,z,0.4356868759969075,None,,,,,0,46,46,22,351.993659775002,,,,,,,,,,,,,,,,,,,,,,,351.987028106003,351.993659775002,354.23644172700006,354.4864192840032,355.1106773160027,355.0868986109999,,,,,,,,,,,,,,,,,,,,,,355.10179539800083,355.1106773160027,355.1106773160027,357.58939157200075,357.58939157200075,357.58939157200075,358.0363554820033,None,None,z,0.4356868759969075,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 450)",Objects_Dataset/soap.jpg,"(300, 191)","(300, 200)",Congruent,Objects_Dataset/toothbrush.jpg,"(300, 215)","(300, -200)",,,2.35,47,47,0,,,,,,60,Scenes_Dataset/toilet_A.jpg,old,left,up,None,None,c,0.31361636699875817,None,,,,,0,47,47,59,358.04323735300204,,,,,,,,,,,,,,,,,,,,,,,358.0366817910035,358.04323735300204,360.28725366500294,360.54546883200237,360.4044698430007,360.5214416200033,,,,,,,,,,,,,,,,,,,,,,360.5367838910024,360.54546883200237,360.54546883200237,363.02347538899994,363.02347538899994,363.02347538899994,363.3531006700032,None,None,c,0.31361636699875817,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 450)",Objects_Dataset/shield.jpg,"(199, 300)","(300, -200)",Congruent,Objects_Dataset/armor.jpg,"(270, 270)","(300, 200)",,,2.25,48,48,0,,,,,,6,Scenes_Dataset/castle_A.jpg,old,left,down,None,None,c,0.8677104169983068,None,,,,,0,48,48,5,363.3599224260033,,,,,,,,,,,,,,,,,,,,,,,363.35340045200064,363.3599224260033,365.6049181280032,365.8589266830022,365.6216841330024,365.8387119060026,,,,,,,,,,,,,,,,,,,,,,365.8505861830017,365.8589266830022,365.8589266830022,368.34136857200065,368.34136857200065,368.34136857200065,369.22148865000054,None,None,c,0.8677104169983068,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 371)",Objects_Dataset/latex_gloves.jpg,"(300, 300)","(300, 200)",Incongruent,Objects_Dataset/gauze_pad.jpg,"(300, 206)","(300, -200)",,,2.25,49,49,0,,,,,,58,Scenes_Dataset/games_room_A.jpg,old,left,up,None,None,z,0.6035804700004519,None,,,,,0,49,49,57,369.22838688400225,,,,,,,,,,,,,,,,,,,,,,,369.22181712900056,369.22838688400225,371.47266569800195,371.729453138003,371.48936198500087,371.7063297450004,,,,,,,,,,,,,,,,,,,,,,371.72090979100176,371.729453138003,371.729453138003,374.205520022002,374.205520022002,374.205520022002,374.8249558770003,None,None,z,0.6035804700004519,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 451)",Objects_Dataset/megaphone.jpg,"(300, 257)","(300, 200)",Incongruent,Objects_Dataset/water_bottle.jpg,"(350, 222)","(300, -200)",,,3.2,50,50,0,,,,,,51,Scenes_Dataset/hair_salon_A.jpg,old,left,up,None,None,z,1.0265595630007738,None,,,,,0,50,50,50,374.8390060660022,,,,,,,,,,,,,,,,,,,,,,,374.8252235250002,374.8390060660022,377.0901922580015,377.3401432999999,378.04568493400075,378.02375607400245,,,,,,,,,,,,,,,,,,,,,,378.0370362210015,378.04568493400075,378.04568493400075,380.5265301810032,380.5265301810032,380.5265301810032,381.57105657800275,None,None,z,1.0265595630007738,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 450)",Objects_Dataset/diving_mask.jpg,"(300, 197)","(300, -200)",Congruent,Objects_Dataset/snorkeling_tube.jpg,"(251, 300)","(300, 200)",,,2.55,51,51,0,,,,,,12,Scenes_Dataset/underwater_A.jpg,old,left,down,None,None,c,0.38205044400092447,None,,,,,0,51,51,11,381.57782717400187,,,,,,,,,,,,,,,,,,,,,,,381.57137969700125,381.57782717400187,383.82449699100107,384.0745184200023,384.1471358270028,384.12479357900156,,,,,,,,,,,,,,,,,,,,,,384.1386422510004,384.1471358270028,384.1471358270028,386.62703025500014,386.62703025500014,386.62703025500014,387.021333187,None,None,c,0.38205044400092447,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 424)",Objects_Dataset/mortar.jpg,"(273, 300)","(300, 200)",Incongruent,Objects_Dataset/light_switch.jpg,"(250, 250)","(300, -200)",,,2.4,52,52,0,,,,,,35,Scenes_Dataset/trash_A.jpg,old,left,up,None,None,z,0.30176135299916496,None,,,,,0,52,52,34,387.02800875899993,,,,,,,,,,,,,,,,,,,,,,,387.0216175400019,387.02800875899993,389.275212302,389.53209863600205,389.44186800900206,389.5089616110017,,,,,,,,,,,,,,,,,,,,,,389.52358310400086,389.53209863600205,389.53209863600205,392.01132229200084,392.01132229200084,392.01132229200084,392.3253548950015,None,None,z,0.30176135299916496,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 415)",Objects_Dataset/hairdryer.jpg,"(250, 241)","(300, -200)",Incongruent,Objects_Dataset/hang_glider.jpg,"(450, 275)","(300, 200)",,,2.85,53,53,0,,,,,,18,Scenes_Dataset/train_station_A.jpg,old,left,down,None,None,c,1964.2823381310009,None,,,,,0,53,53,17,392.3321116360021,,,,,,,,,,,,,,,,,,,,,,,392.3256815470013,392.3321116360021,394.57609083400166,394.82612200600124,395.19915562400274,395.1764765090011,,,,,,,,,,,,,,,,,,,,,,395.19079202000285,395.19915562400274,395.19915562400274,397.6787439180007,397.6787439180007,397.6787439180007,2361.962788482,None,None,c,1964.2823381310009,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 440)",Objects_Dataset/nail.jpg,"(300, 272)","(300, 200)",Congruent,Objects_Dataset/brick.jpg,"(300, 224)","(300, -200)",,,2.6,54,54,0,,,,,,39,Scenes_Dataset/construction_A.jpg,old,left,up,None,None,c,153.27876578699943,None,,,,,0,54,54,38,2361.970873864,,,,,,,,,,,,,,,,,,,,,,,2361.963087307002,2361.970873864,2364.2130134420004,2364.4628924120007,2364.587203324001,2364.5635550290026,,,,,,,,,,,,,,,,,,,,,,2364.578522388001,2364.587203324001,2364.587203324001,2367.0663404310035,2367.0663404310035,2367.0663404310035,2520.367275646,None,None,c,153.27876578699943,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 379)",Objects_Dataset/swimming_arm_bands.jpg,"(300, 300)","(300, 200)",Incongruent,Objects_Dataset/thimble.jpg,"(124, 150)","(300, -200)",,,2.5,55,55,0,,,,,,37,Scenes_Dataset/mountain_A.jpg,old,left,up,None,None,z,0.7352583489991957,None,,,,,0,55,55,36,2520.374548887001,,,,,,,,,,,,,,,,,,,,,,,2520.3677338780035,2520.374548887001,2522.619711182,2522.8697881290027,2522.8984212250034,2522.870118627001,,,,,,,,,,,,,,,,,,,,,,2522.889241713001,2522.8984212250034,2522.8984212250034,2525.377853639002,2525.377853639002,2525.377853639002,2526.136391895001,None,None,z,0.7352583489991957,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 375)",Objects_Dataset/defibrillator_paddles.jpg,"(350, 223)","(300, -200)",Incongruent,Objects_Dataset/pedestal_column.jpg,"(155, 300)","(300, 200)",,,2.2,56,56,0,,,,,,5,Scenes_Dataset/tree_house.jpg,old,left,down,None,None,z,2.6166794460004894,None,,,,,0,56,56,4,2526.1435783980014,,,,,,,,,,,,,,,,,,,,,,,2526.136842371001,2526.1435783980014,2528.3868759880024,2528.6482083070005,2528.3537441610024,2528.6206615890005,,,,,,,,,,,,,,,,,,,,,,2528.639047366003,2528.6482083070005,2528.6482083070005,2531.1284314560035,2531.1284314560035,2531.1284314560035,2533.759286806002,None,None,z,2.6166794460004894,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 375)",Objects_Dataset/rolling_pin.jpg,"(300, 300)","(300, 200)",Incongruent,Objects_Dataset/tie.jpg,"(259, 300)","(300, -200)",,,2.55,57,57,0,,,,,,38,Scenes_Dataset/snow_A.jpg,old,left,up,None,None,c,0.7561778700001014,None,,,,,0,57,57,37,2533.7712673500027,,,,,,,,,,,,,,,,,,,,,,,2533.759745792002,2533.7712673500027,2536.0213395550018,2536.2715725260023,2536.3297584570028,2536.3051748200014,,,,,,,,,,,,,,,,,,,,,,2536.3207549720028,2536.3297584570028,2536.3297584570028,2538.8129303780006,2538.8129303780006,2538.8129303780006,2539.593116252003,None,None,c,0.7561778700001014,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 450)",Objects_Dataset/handcuffs.jpg,"(300, 183)","(300, -200)",Incongruent,Objects_Dataset/staple_puller.jpg,"(200, 200)","(300, 200)",,,2.7,58,58,0,,,,,,15,Scenes_Dataset/balcony.jpg,old,left,down,None,None,z,4.36439744299787,None,,,,,0,58,58,14,2539.605511605001,,,,,,,,,,,,,,,,,,,,,,,2539.5935758330015,2539.605511605001,2541.8556866080035,2542.105847158,2542.3181980400004,2542.289461735003,,,,,,,,,,,,,,,,,,,,,,2542.3089826760006,2542.3181980400004,2542.3181980400004,2544.796698749,2544.796698749,2544.796698749,2549.165273947001,None,None,z,4.36439744299787,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,"(600, 420)",Objects_Dataset/cork_showcase.jpg,"(300, 255)","(300, -200)",Incongruent,Objects_Dataset/suit_vest.jpg,"(194, 300)","(300, 200)",,,2,59,59,0,,,,,,27,Scenes_Dataset/island_A.jpg,old,left,down,None,None,z,0.9003468359987892,None,,,,,0,59,59,26,2549.1751642540003,,,,,,,,,,,,,,,,,,,,,,,2549.165748499003,2549.1751642540003,2551.423357507003,2551.684362570002,2551.1899427470016,2551.656820274002,,,,,,,,,,,,,,,,,,,,,,2551.6753031880035,2551.684362570002,2551.684362570002,2554.164764516001,2554.164764516001,2554.164764516001,2555.0841566530034,None,None,z,0.9003468359987892,None,,,,teste_1002_5,001,2026-02-10_20h23.01.939,Full_PT,2024.2.1,59.71156757300202,2026-02-10 20h23.20.374846 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.084454467,2555.093536968001,2555.093536968001,,,,,,,,
